Fecha,P34,P63,M5023,M5025,Temperatura_M5023 (°C),Humedad_Relativa_M5023 (%),Humedad_Suelo_M5023 (m³/m³),Temperatura_M5025 (°C),Humedad_Relativa_M5025 (%),Humedad_Suelo_M5025 (m³/m³),Temperatura_P34 (°C),Humedad_Relativa_P34 (%),Humedad_Suelo_P34 (m³/m³),Temperatura_P63 (°C),Humedad_Relativa_P63 (%),Humedad_Suelo_P63 (m³/m³)
2014-06-24 04:00:00,0.0,0.1,0.0,,6.079500198364258,91.05665588378906,,2.9049999713897705,96.51419830322266,,7.894499778747559,95.0113525390625,,1.182499885559082,96.11841583251953,
2014-06-24 05:00:00,0.0,0.2,0.1,,5.7795000076293945,91.99561309814453,,2.755000114440918,95.82510375976562,,7.694499969482422,94.35433959960938,,0.932499885559082,96.45855712890625,
2014-06-24 06:00:00,0.0,0.1,0.0,,5.879499912261963,90.7252426147461,,2.805000066757202,95.14643096923828,,7.744500160217285,94.03350830078125,,0.9825000762939453,96.1121597290039,
2014-06-24 07:00:00,0.0,0.1,0.0,,5.429500102996826,90.37544250488281,,2.305000066757202,94.7872085571289,,7.394499778747559,90.51892852783203,,0.43249988555908203,96.09490966796875,
2014-06-24 08:00:00,0.0,0.1,0.0,,5.479499816894531,89.43222045898438,,2.4049999713897705,93.7789535522461,,7.494500160217285,89.28372192382812,,0.5325000286102295,95.0575942993164,
2014-06-24 09:00:00,0.0,0.1,0.0,,5.379499912261963,90.37174224853516,,2.3550000190734863,94.11302947998047,,7.494500160217285,88.36181640625,,0.38249993324279785,96.09333038330078,
2014-06-24 10:00:00,0.0,0.2,0.0,,5.229499816894531,90.67882537841797,,2.305000066757202,94.11067962646484,,7.54449987411499,88.06087493896484,,0.38249993324279785,95.74498748779297,
2014-06-24 11:00:00,0.0,0.2,0.0,,5.329500198364258,89.42010498046875,,2.455000162124634,92.77897644042969,,7.394499778747559,89.89537048339844,,0.5325000286102295,94.02713775634766,
2014-06-24 12:00:00,0.1,0.6,0.1,,5.679500102996826,88.8228530883789,,2.805000066757202,92.13755798339844,,7.744500160217285,89.303955078125,,0.8324999809265137,92.68598175048828,
2014-06-24 13:00:00,0.1,0.2,0.1,,6.679500102996826,84.66574096679688,,3.755000114440918,87.7137680053711,,7.994500160217285,92.76506805419922,,1.5824999809265137,89.11094665527344,
2014-06-24 14:00:00,0.0,0.5,0.0,,7.7795000076293945,81.03966522216797,,4.554999828338623,85.93768310546875,,8.694499969482422,90.61212921142578,,2.432499885559082,87.27359008789062,
2014-06-24 15:00:00,0.0,0.1,0.0,,8.129499435424805,81.0874252319336,,5.154999732971191,85.09236145019531,,9.244500160217285,89.1197738647461,,3.0824999809265137,85.47267150878906,
2014-06-24 16:00:00,0.0,0.1,0.0,,8.729499816894531,79.77445220947266,,5.605000019073486,85.44325256347656,,9.644499778747559,89.76042175292969,,3.382500171661377,85.19891357421875,
2014-06-24 17:00:00,0.0,0.1,0.0,,9.879500389099121,74.34961700439453,,6.404999732971191,81.71016693115234,,10.294500350952148,89.50719451904297,,4.332499980926514,81.13990783691406,
2014-06-24 18:00:00,0.1,0.0,0.0,,10.679499626159668,74.48970794677734,,7.404999732971191,81.55696105957031,,11.844499588012695,88.73389434814453,,5.28249979019165,81.55986022949219,
2014-06-24 19:00:00,1.4,0.8,1.5,,11.229499816894531,82.05780029296875,,8.255000114440918,94.37882995605469,,12.094499588012695,90.5477066040039,,6.28249979019165,93.63975524902344,
2014-06-24 20:00:00,4.1,1.7,3.1,,9.479499816894531,79.60711669921875,,6.105000019073486,89.79573059082031,,11.044500350952148,84.86199188232422,,4.28249979019165,87.76296997070312,
2014-06-24 21:00:00,1.4,0.9,1.1,,9.779500007629395,80.47657775878906,,6.605000019073486,91.7275161743164,,11.194499969482422,84.30670166015625,,4.78249979019165,89.06053924560547,
2014-06-24 22:00:00,2.6,0.6,2.1,,9.029500007629395,78.44696807861328,,5.954999923706055,88.2258071899414,,10.344499588012695,87.41539764404297,,4.03249979019165,84.05986022949219,
2014-06-24 23:00:00,0.6,0.1,0.4,,8.329500198364258,83.10816192626953,,5.105000019073486,87.83909606933594,,9.744500160217285,91.92372131347656,,3.382500171661377,86.7414779663086,
